pc1,pc2
1264.60761469923,-7.4080967175087
1263.04945523347,4.37934380859068
1265.10254886979,-1.53656820306431
1254.25557613102,-2.93968425604346
1250.85204618036,-0.527534614731309
1258.47927805846,2.10639062867965
1254.59444519945,-2.86644999483556
1255.22031103891,0.855685410386481
1259.61659154443,-0.637207854323174
1222.94266807191,-17.5812581564826
1204.81077789459,4.26773011980325
1215.3340718776,3.21797160410242
1224.5843542015,1.11634231921463
1221.78856521835,-1.65279653936325
1224.16327708489,0.922692842238391
1248.82530303304,11.9915364296517
1259.08386875831,1.67261988255056
1339.88708759254,56.1195918705084
1379.98399683819,-5.87804438164129
1363.04752924524,2.99272392451166
1365.97231510765,-0.806295351284673
1368.68142238616,4.3486779556556
1322.05542913178,-19.450571404435
1298.59464806574,5.53457873114636
1343.24274780372,27.0937295269275
1355.32062839358,-3.22967287172823
1333.64819630178,-8.67925000348418
1336.22380104327,8.79267762443538
1345.42516346221,2.76102511890595
1341.5952542559,-4.24724731650791
1359.34919924179,14.0883142219975
1375.77957979675,1.63891189174649
1374.6911598425,1.64690132565419
1386.99055600165,7.42193024503293
1389.46054014587,-0.416891519351111
1385.6858270397,-1.82893490313392
1392.78082120586,5.07246789968497
1366.9087911444,-15.0121318718412
1353.86240615499,2.87482664841568
1371.71136493118,8.59916528870191
1375.63884138335,-0.994963761269808
1381.99225999337,4.52363364728202
1383.77430157615,-2.46210660725184
1371.93256384982,-4.52891495571545
1372.75902798043,2.05945444784968
1365.43853038418,-3.803903215868
1353.38302063932,-4.62643632512541
1327.77043567482,-10.9740437025083
1319.82508866006,4.5624343350518
1316.88492656274,-3.79525807039159
1296.43439745125,-7.09993520496052
1281.7813283268,-3.1689311922964
1281.05941402438,0.669486781175743
1253.79521476705,-13.4660801261171
1241.95832770685,3.68394429171181
1243.94778204754,-0.5476333520361
1267.04571421717,17.2910765539679
1281.41370656247,-1.73439930476844
1275.4821694546,-0.791375722084824
1270.82212741953,-3.65576324711806
1258.9919218249,-3.72899014777735
1258.0838307466,-0.574164753716515
1247.87806901961,-2.69045057318251
1249.79791227591,1.55069423032652
1261.99164581318,7.27832134378473
1279.55253765753,4.5523875371806
1295.6406129247,9.39977940878572
1324.39871756609,10.4280795178655
1319.27361464889,-3.67621087343142
1302.24669354844,-6.28521933279931
1298.12034658444,2.00017782393255
1299.3004795858,-1.47195003075248
1294.38581459813,-3.00851132806413
1285.72095197673,-2.9956532123119
1296.38141527907,7.64879772964421
1299.54644138635,-2.13313796209083
1296.16167391138,-2.43958936901119
1293.50115499642,-1.57115123940835
1292.19630793912,-1.88208507851468
1287.75852128542,-2.86423604165494
1301.69698195221,8.94630947026114
1309.57241328268,-0.893123356227536
1303.22677815349,-2.91099248420757
1302.49992267852,-0.541034797050732
1294.34904914293,-4.51108790453585
1289.16831217561,-1.46190569431964
1292.27347624028,0.737993706935801
1292.77771031393,-1.78377631658356
1290.78572172028,-1.86306135374584
1278.04936094038,-5.99752790670797
1275.70277604958,0.907254089274364
1289.33016841608,7.0130635278658
1297.81690269638,1.50856671664835
1294.32412507197,-3.34356324786201
1292.47113306067,-1.20668564189574
1287.42196143925,-3.19837547659126
1284.80977503706,-1.78505536001832
1284.54152057236,-1.45484675943723
1279.69644938078,-3.02974940883743
1278.91951731956,-0.74370319210597
1281.3331207069,-0.35269439340369
1284.39451749118,1.63919968255708
1288.65064453244,-1.22282056398553
1283.38605043865,-2.74831901531758
1280.40343544698,-2.15295045999552
1273.7860491648,-3.39678352998279
1273.1981540811,0.0178214865716701
1273.61347942284,-1.74147505722302
1266.71209439159,-4.51332821263591
1260.70007470526,-2.12935316790328
1265.43488063978,2.22979577577352
1266.31718054668,-2.27188929383444
1254.87771237373,-6.02099191071758
1240.47701996625,-5.12348783199339
1223.66441966765,-6.52609246763405
1222.93263426319,2.53474299684483
1219.33183240273,-4.43694877795801
1203.64075337262,-5.40231827541756
1192.82906776662,-2.881210550146
1182.73003487263,-3.84463560485612
1204.60524832523,17.4388163062907
1224.56246112414,-0.852382756727613
1210.34630979766,-5.37058954061129
1212.37759710516,4.92716051439707
1212.77323401973,-3.82397880644433
1221.64920458059,6.7874004217658
1220.27465586451,-5.18752777991052
1220.74276280081,2.62353053056038
1221.40864421316,-3.0855185488983
1203.80306579918,-8.3763815685725
1196.27253288015,-0.39300902760563
1197.34669073178,-0.854345282989669
1193.2614711274,-2.55698750233673
1206.68579213721,9.55765680192649
1210.38580968265,-3.2335646690977
1208.13505170086,-2.6104195937926
1204.20103978273,-1.98301076122002
1201.70299041158,-2.30440860336911
1197.95993103673,-2.53806055588465
1202.28350376152,1.90056827360396
1206.27742500096,-0.0608466993769632
1205.69224090338,-2.09471313267729
1221.13202921115,9.7655327189505
1232.65897884129,0.611943928603514
1230.84965738483,-2.34520303856779
1235.43720674044,2.38236961069307
1232.66876760099,-4.08552064873137
1225.71437859782,-2.95130979059878
1218.3800609808,-3.94998244938935
1211.18038414039,-3.82247659963693
1177.25416874469,-13.4932529549794
1092.46898813192,-30.0941424828383
1058.70231221121,14.5001797805522
1041.17618994177,-9.18852586018889
1035.53564436134,6.3171957528909
1028.07036412466,-5.75713300353009
1020.96065250341,-0.681067382697658
977.658213985815,-19.1027327601168
939.760071662257,-0.118683495776609
936.133177527858,-2.26174448267032
923.922181668996,-7.298618262244
937.126721844778,11.0535284521318
930.032202592692,-4.69962074062622
933.230706338725,3.3140454997975
932.816226994713,-4.37075271612602
910.687644080137,-11.1592047672321
787.945926527782,-44.8535655800553
682.804034225891,-17.955635462866
687.72651224115,15.4629517469794
686.024006711654,-4.49132790888424
578.402811484755,-44.5196997876928
554.361912776297,20.6849225595674
541.47919702102,-2.7551344173847
529.931525489785,-6.3075477729802
561.082973587806,25.4342839279961
687.08794761874,67.2797440984213
827.892100101519,75.9281778273383
877.516268964087,-12.5081057998407
771.837354996812,-17.3084077973096
739.035270891523,0.436696066845635
794.1507609989,36.668003158598
798.438057526593,-12.5618101143883
777.364062751125,1.07684582950373
796.297230422775,6.80929728317107
753.324018425653,-22.6698778225076
715.940843957376,-2.93748701533867
681.260710600405,-17.3666920584183
714.534822911375,35.3427469682107
729.259822630761,-8.80180418311403
727.801302187541,9.28038234802681
723.069500883276,-7.87582447117916
778.244285567519,38.4461695386462
765.309364738936,-19.6629460315777
766.907733147635,11.4569586428768
774.455923094676,2.28157483872663
773.023796535312,0.0754784863550523
742.531103166733,-17.427546400636
735.977818767609,6.41909149246891
752.535520127116,1.61715309527285
741.085030054444,-7.26142725510614
742.422224164289,0.492112229090259
720.859952142025,-12.2685810733344
717.55480802303,3.66545743637476
723.30207598728,-3.02541836915987
731.205680839605,3.60688494403365
737.393144686042,-2.75728680537991
753.274614195675,11.456312820839
759.892661033645,-5.17585207394058
750.275040227641,-4.63884433868087
753.952324317342,2.53343943919357
761.416664035717,-1.84582231214205
759.401121892941,-1.72491272359109
758.174135335944,-2.19906908745383
757.370622995691,-3.78699582163126
756.883513400211,-2.34278868196424
801.066461933803,29.0338750220385
849.243345488699,13.2028884042738
1003.10272557897,97.5566359295942
997.719561004765,-33.451176972466
940.375589125341,-5.99956805474085
936.99030903884,0.460531936031545
919.566142174478,-6.56761584894257
904.010577181552,-3.96407231553637
902.370289814182,-0.401162025077199
909.925588484606,1.67621080887347
902.378686046226,-3.79411960998794
901.325663095556,2.10861808836751
908.408145183826,-1.15382566641852
911.245857926584,0.168796087733092
938.110890678008,13.7553282263857
952.221049586031,1.44992200097547
935.61753645894,-9.95854447737314
935.561906459985,5.28129837183219
937.916323920709,-2.12513748082113
939.129880602193,-2.13868639512167
926.1829427293,-7.62036331689481
921.123108081594,-0.30365301248757
913.132791575237,-5.85180831970888
913.915058769609,1.83308167472064
922.42803436052,1.18752116270124
930.007381421024,-0.344348678231806
926.414800970254,-3.00492105845363
938.638924580404,6.4098747342041
939.553302393027,-5.54779980955367
936.174184535982,-1.20348571802838
932.632597737962,-4.23987326908017
935.47891295559,0.694698505982733
881.089019652866,31.9894283343085
937.91270890282,-4.29200675809005
901.185789763741,-15.6947587876509
868.559517109475,-7.44221550118828
865.891711623355,1.47418557876387
860.709684597364,-5.68403246695437
852.8859899383,-3.84063012909414
832.467485925547,-9.89924978268824
827.318033676057,0.0392799122145283
825.625222021204,-3.4679229508343
852.585167648946,18.5804185861128
863.825288352334,-3.94033202075655
860.762162128506,-2.63069517002508
858.934525325666,-3.14378103278448
861.018691755923,-1.40576399601099
862.102694028744,-2.27952128730577
863.49560421019,-2.02226124791097
858.973455787442,-5.05555875867742
857.351313908627,-1.88528525210614
859.25972794964,-2.12848545524336
877.61809984747,9.18020090903099
888.07401804292,-0.871174972991695
879.843472297753,-7.46791242232562
873.126247915876,-2.12229245238661
875.668189462784,-1.38486079565279
870.036699654855,-5.615900368327
866.986151240304,-1.32685331390404
868.758759139677,-2.07448926353833
869.197072302724,-2.52413700582097
865.272337730464,-5.10562942310656
854.061265432624,-6.20168853888453
854.264026440683,-0.245462002276142
854.78395861979,-3.4057305751598
857.834645727746,-0.317681892415293
855.359362932598,-4.69319958806284
855.056769841565,-2.16839829206877
847.517671414405,-5.53368072838998
841.278940225433,-3.95375392241072
843.606358318984,-1.18211271394046
842.973022330982,-3.7300939107488
809.376181765229,-17.0080315629548
795.879021251096,1.69245932542322
799.575975640929,-2.03137745781453
797.910794022888,-3.8586856026613
795.357376003125,-1.75232317519863
792.04706196789,-5.05841109542411
794.194362311967,-0.42178951290207
799.285974894966,-0.829514744912899
810.277706585048,3.6847857152746
816.109343250592,-2.15438570310023
812.511046500073,-4.1832589393578
775.84088003016,-17.759052225644
758.11386786207,0.540485056154239
765.998909819169,-0.385841967289362
762.027685648284,-0.908786687827381
731.594713224629,-17.432943039104
700.856522055481,-7.00707916734037
690.931195671277,-5.50209338186842
645.859436129002,-20.2193039132135
649.550458552778,14.3045940259693
662.881315627731,-0.893361858762654
618.874846445354,-19.0115156127893
589.802926959186,-6.87797573133896
646.943869049597,48.7897926526938
665.995740852872,-13.0174461591078
652.950924883158,-2.15466268090208
640.8014521693,-7.39539048176597
642.210324013648,1.53301161919387
636.787446719381,-6.15138587420989
609.934394036228,-5.30091647614428
619.745128396838,3.76704987417488
622.068089627588,-3.06273635383182
637.159197510316,7.30515665346751
656.31793699301,0.646347094577404
649.144406540241,-4.21854091740907
637.22429021325,-5.94173367418558
590.265722658238,-20.3287433519854
567.587515041974,2.06055287388761
560.188577465689,-8.33044569472666
550.560050405412,-2.0749258811109
579.549025198971,17.9470855312089
579.058484691712,-6.9080507562074
557.595108743615,-10.6745561097317
560.279367796119,5.29312557377601
574.443646585182,3.16619243918159
572.639849977787,-6.60484135345114
577.559619819969,2.92398454479777
585.186132410113,1.48421845926937
583.622287331776,-5.48126901624629
583.030109898144,-2.24707537620848
569.378967489102,-9.62665330438345
546.670541508466,-9.93120832444719
510.021866666089,-13.8183648295437
509.452510814807,3.30858288016829
510.657537583126,-4.69057719775238
526.027070923338,9.03590792617738
528.924432928083,-5.57445007273462
516.129230690627,-7.85890160632555
505.233392100977,-4.7991939934981
500.45327395567,-4.86394198975457
493.011545626407,-6.1242015715534
500.860216785564,1.87649320495664
488.72085472783,-10.6046794863751
479.611731272279,-0.731727133015217
484.539412187625,-1.46078519661056
486.02567326484,-2.4266704319599
478.674813994071,-8.36995357133869
464.903396023293,-6.63853442427451
459.208842324807,-5.13076937587714
455.470146418324,-4.16861199947646
443.498893383159,-10.1334818812372
393.177706619831,-22.0598125160681
318.642398105646,-20.5346684059053
220.026843419227,-39.3080219841506
208.20760178413,22.2194349311251
244.101316503145,0.646203810817233
216.265611460416,-6.89418331105632
171.944966862809,-18.9158781971293
87.356685631032,-33.8282289476286
53.7554614499249,0.14678742866991
79.4870552109121,9.97510278117408
77.365215802899,-6.29120721688211
24.0343786098328,-23.4821162757719
-38.1933444417937,-15.5428123011044
-71.179532204442,-14.8618189769291
-229.25710733908,-64.4584391684075
-81.2229351507184,157.841057950296
143.058081018678,110.667362046006
264.831524120463,6.5477063114324
206.910757165175,-2.51364975550814
216.518372576997,1.51325587167851
204.257440362183,-5.69343132840809
365.467163489103,120.913696017211
442.87466006903,-9.12275444186776
402.010312814416,-6.18983131644566
382.38178605199,4.95750260535027
388.930915064954,-3.4019841235322
374.083877758889,-6.25988795984751
270.944447729369,-47.4090726024072
251.233069071707,28.7948180474925
235.969325068227,-17.1551113601882
225.945459933038,-0.124435630316058
185.554923727805,-19.5643756551598
170.431857446771,3.70896192370306
163.816659102117,-4.99444072179712
197.938319046227,23.2117672842146
221.276098228912,-2.09354741909649
191.452400427151,-17.7505603782839
172.141557565869,-5.40782434171629
168.803065571966,-4.87896561305858
171.97163431317,-0.950634439529209
168.70767659371,-9.04776481194499
102.350114487386,-32.463340849125
40.1500324023513,-15.0276734113569
-3.05540160132901,-17.260879830068
-34.2698293727732,-7.63134421839922
-68.0354060609199,-14.3415784568523
-60.4319532269349,10.7673200057362
-62.59259889157,-9.9538595513016
-103.519820017551,-20.3860348033424
-127.145081345726,-3.33671588009979
-21.8054609741377,81.1732952566345
17.1775594629731,-11.5594207081572
-20.6008393546809,-9.92170293718651
-15.4133462845336,5.33363228437429
-1.58314933272035,-0.0351981500585196
-20.458007471092,-12.0858108961331
-30.4656238601548,-4.924413473951
-68.590066732932,-19.1449048411387
-110.713385515476,-14.8938909482997
-131.833520561889,-5.58693022177155
-123.952606255116,-1.26552119083694
-161.331303581406,-22.5405666023862
-244.403593841673,-31.1705666773163
-277.56292476973,-2.37032151633951
-355.277580615055,-35.7727744209578
-387.234637309897,8.86262063944485
-360.128576388695,24.5690725974287
-373.12914469553,-17.7566688722889
-421.578599697223,-16.0020363168895
-440.317852556471,-2.09860308377464
-469.226531363993,-23.3264938427335
-566.834370880697,-19.2637700298276
-625.128118024715,-23.2495347787711
-608.45671749647,15.3357221865032
-606.135200060972,-9.64546473861309
-625.898206184127,-10.3090033171136
-540.683136739393,47.8096197945698
-420.865199347781,80.660594669905
-403.057365148885,-28.6925057192371
-348.779389404336,122.681418480083
-364.253211664598,-41.5063996981964
-474.484699235599,-31.1289558737776
-530.55154618043,-12.103663346954
-550.875553383542,-5.97675469019329
-570.720143485832,-13.3216712060773
-454.147322241519,80.7750507466368
-264.072787693463,94.5044835374825
-43.0207826739276,105.228631255549
-37.4486130948631,-26.8799617743504
-95.9821138397308,-17.2359771868316
-221.487003510803,-50.5850601437449
-164.155538697736,75.370098412279
-104.343373823235,8.83525740079188
37.474898223894,90.731906262809
91.5122342576781,-8.20692248576015
48.8910712598494,3.04898292445197
-47.6264409375218,-50.6755418811036
-112.75652515842,3.39314660720903
-102.616698784127,3.56457567065185
-100.521633704382,1.87344674489311
-158.309669001893,-29.5716392664451
-203.996302478544,-5.71266243750943
-222.800863955399,-9.72828828832607
-304.43098575208,-35.34268851287
-334.521387481059,3.87487622640461
-308.042905124053,7.1487430870311
-391.057104042807,-40.6018052991431
-437.022721933799,-4.64627094638565
-424.906514086972,5.18461259888641
-452.700368364938,-19.0451497611202
-474.144732618729,-6.6131536659456
-495.017119207364,-13.3670549212865
-496.960841127481,1.42737261534949
-433.070367729453,32.8464834735318
-412.206148638812,-2.50056105786319
-274.880667704979,43.0840312920894
-410.606176272745,-3.96702776924747
-435.525597637644,-15.9874966700867
-466.951433823918,-13.4584398989612
-483.787692321339,-11.6830923091262
-528.675569530722,-19.7968010460998
-564.698542206251,-13.6690670379323
-553.517488806601,5.15466205017235
-559.804096191992,-9.61549457387982
-567.732644405681,-4.29604799311282
-593.325116130067,-16.0957382098806
-645.543123645664,-16.7817799688162
-724.025101002396,-33.7432517716521
-747.030935691742,5.35015110417628
-757.143744112747,-9.64026760914818
-779.292785414183,-13.703082128699
-899.381581610428,-39.1569828835692
-987.622000114,-19.4036685393969
-1060.85169054698,-28.9325607989921
-1164.63932962414,0.246022049441168
-1180.93447044899,18.9352504128465
-1205.93695888932,-29.6026896339721
-1232.92430576696,-5.38017885112661
-1404.42256374347,-77.4570194144531
-1553.40631018933,-11.2654120515965
-1640.73600790299,-38.0540632622526
-1803.7486896901,-40.9963579365434
-1651.67044123952,126.240126999218
-1617.91180913238,-45.2288223544679
-1735.84031120948,-7.17181556591017
-1636.55213130568,58.5669625632372
-1614.05569466212,-11.7026221083474
-1751.10788709757,-42.7968576770345
-1955.80688646432,-35.6323224402036
-2095.19208181326,-60.8291721609077
-2267.60151573632,-57.9891767688804
-2342.84752356356,3.12117700619871
-2503.22103279046,-22.7913076264203
-2730.14728401434,-101.152621339703
-3114.18276557343,-108.379606641691
-3176.24492805329,217.174708215356
-2914.02150488641,149.046751620954
-2499.00956915401,220.179111662837
-2603.9630040709,-70.5963395476042
-2790.44399815282,-46.2765936451669
-2762.23518267395,87.2315310788356
-2833.33743493743,-74.0833870476704
-3099.00510628831,-72.2134351302562
-3270.14560216951,-63.2726804862457
-3421.91046041438,-36.209398914725
-3427.72209740224,11.5452562190271
-3667.69691460815,-129.662411785322
-4076.87003285829,-105.933966787253
-3935.26848719638,168.050809309567
-3917.03150490444,-74.4915956531571
-4065.98886078343,-17.648091227273
-4189.30398173348,-72.0572574264091
-4349.79380904393,-61.6662336497024
-3936.92587121088,320.169623068638
-3823.70415522735,-35.6198635012714
-3508.93523862096,263.701696956592
-3150.89847528604,63.3940769980388
-3295.89856224606,-37.2967697874765
-3579.60973103462,-92.2827735737562
-3548.79244039792,107.126625767407
-3552.66160362503,-63.6845811808058
-3836.02714605334,-92.179398763333
-3834.64768714695,75.1660736691355
-3818.76741937774,-32.2080583618125
-3861.48000140213,1.9438501818053
-3671.28485474229,113.84368810473
-3507.5745577,55.6274783837553
-3302.8468532546,103.133371564751
-3376.57408768651,-83.5232158978757
-3524.60288943336,6.41658604892265
-3514.96838592224,10.7873767823041
-3398.37245798602,63.8596521138438
-3256.64555818723,54.2124647283485
-3339.1192306452,-75.3743214112313
-3505.95279149183,-26.1427673967947
-3608.66807501306,-36.5839976731755
-3627.34283180724,-15.4011762720593
-3624.60831169279,-0.620795206495205
-3478.7501453605,84.8058134908856
-3455.49931651749,-44.9908763281533
-3446.34540074425,36.6713294170384
-3148.77017377069,162.631948086372
-2999.28309947216,27.0783517326228
-3065.43079273304,-51.8176322389274
-3100.71903088437,34.2896252567218
-2864.11203090477,121.557845044516
-2430.43798385848,242.696000703184
-2100.27406865016,78.0124452872803
-2492.52142932372,-208.787393386332
-2897.54689010739,-40.2410904824034
-2941.44784364828,48.3931902066786
-3706.42629533577,-356.002879422404
-3913.55021950557,177.676708278305
-3990.19965031806,-106.807377288636
-3988.4109716229,73.9644666641529
-3949.30383263667,-11.1152348363513
-3676.58897095455,178.37076146596
-3493.47047206466,31.9727188478175
-3685.30333406078,-93.8241875069642
-3966.3990106175,-80.5180376481415
-3943.93418090645,57.3121468987149
-3889.56050139568,-24.2746587905825
-4118.88238977156,-78.4254460877213
-4035.07742714531,141.527742626714
-3874.81711509285,18.8777664425847
-3986.98963792759,-72.109033567253
-4147.22797155343,-55.9381161755567
-4773.20900999972,-235.830187285327
-5018.72849256945,22.154578418488
-5231.53681720855,-118.517730950147
-5432.16407759031,-21.0266230818728
-5299.85560693326,68.8785976416841
-5371.5059470971,-62.686538008684
-5765.38321618651,-151.144420505286
-6269.5495714571,-131.364942863925
-6741.85462663838,-111.947358117707
-7189.98293803782,-180.285590548854
-7144.31273456308,203.892691756186
-7298.71148789354,-137.141419146624
-7452.64188212201,110.148832657948
-7098.17768648149,177.887668098001
-6972.33283536327,-29.9200190763777
-6946.60116795681,63.0206069997484
-6785.71270990683,41.9130925827608
-6703.46681582264,-15.6092132539402
-7035.82418561151,-32.581076618355
-7285.88096130012,-125.550374497594
-7528.93254846154,-34.6866547372875
-7487.89588543992,-6.86005501627659
-7514.73957742399,-10.9521163806008
-7495.63286975154,-37.9055374823708
-7881.08506987024,-143.065272912418
-8019.42528804495,1.69308038386672
-8243.533560568,-121.595565876126
-8600.38444992446,-144.812991888523
-8291.18647680068,339.328237346086
-8030.57200906443,-9.29048557417785
-7563.77286099055,333.700473424338
-7439.24532697534,-61.9193089940464
-7936.30335549908,-151.662771129609
-8098.33211013496,-16.2254588803646
-7677.08876472168,314.983417380269
-7432.74232573666,-3.56256198761549
-7261.19521552088,84.8365425222203
